id,lon,lat,date,day_of_week,month_name
53,2.161772786546138,41.39302893319701,2019-10-30,Wednesday,October
54,2.161892390993079,41.39302980446006,2019-11-27,Wednesday,November
55,2.1620119954452774,41.3930306755988,2019-10-14,Monday,October
56,2.1621914021334305,41.39303198207384,2019-03-05,Tuesday,March
57,2.1624306110693605,41.393033723605505,2019-11-17,Sunday,November
58,2.1634261155325993,41.39321637511606,2019-06-19,Wednesday,June
57,2.163869688468136,41.39326437346368,2019-12-01,Sunday,December
56,2.1639256673948033,41.39304459691339,2019-08-05,Monday,August
55,2.1640452719362573,41.393045465938975,2019-05-27,Monday,May
53,2.1643721658337847,41.393205471706345,2019-09-07,Saturday,September
43,2.1660797010796973,41.3929701536928,2019-12-01,Sunday,December
42,2.1663080501426806,41.39278165010194,2019-08-11,Sunday,August
41,2.1663183346234454,41.39301692047345,2019-12-23,Monday,December
40,2.166437939187102,41.393017787011594,2019-10-08,Tuesday,October
39,2.1665575437559865,41.39301865342543,2019-08-08,Thursday,August
38,2.1666771483300997,41.39301951971496,2019-06-05,Wednesday,June
37,2.166857130232519,41.39297578557586,2019-02-01,Friday,February
36,2.166915782502514,41.393066285261796,2019-11-23,Saturday,November
35,2.1681124036269517,41.39302990549366,2019-09-21,Saturday,September
37,2.1683521869160405,41.39298660135917,2019-05-13,Monday,May
38,2.168471791485953,41.39298746578278,2019-12-22,Sunday,December
39,2.1685913960610823,41.39298833008209,2019-08-12,Monday,August
46,2.170030962853276,41.3935146072458,2019-02-19,Tuesday,February
49,2.170085308082252,41.39308919008911,2019-08-31,Saturday,August
50,2.170384320118322,41.393091346415844,2019-06-03,Monday,June
51,2.171341158852252,41.3930982414406,2019-04-18,Thursday,April
52,2.172537207737427,41.393106849034126,2019-02-23,Saturday,February
53,2.1733146397911707,41.393112437304076,2019-12-26,Thursday,December
52,2.173793059625459,41.393115873629014,2019-08-13,Tuesday,August
51,2.173972467084698,41.39311716173811,2019-02-23,Saturday,February
50,2.174092072064001,41.393118020322134,2019-09-19,Thursday,September
49,2.1742116770484845,41.39311887878184,2019-10-13,Sunday,October
48,2.1743312820381475,41.393119737117246,2019-06-23,Sunday,June
47,2.1744508870329895,41.39312059532835,2019-11-16,Saturday,November
46,2.1745704920330104,41.39312145341515,2019-04-26,Friday,April
44,2.174690097038208,41.39312231137764,2019-02-22,Friday,February
43,2.174809702048584,41.39312316921583,2019-07-18,Thursday,July
41,2.174929307064135,41.39312402692971,2019-02-22,Friday,February
39,2.1750489120848613,41.393124884519295,2019-09-22,Sunday,September
37,2.175168517110763,41.393125741984555,2019-10-24,Thursday,October
36,2.175288122141838,41.393126599325534,2019-01-06,Sunday,January
34,2.175407727178086,41.39312745654219,2019-05-29,Wednesday,May
32,2.175527332219507,41.39312831363455,2019-03-05,Tuesday,March
30,2.175646937266099,41.3931291706026,2019-02-24,Sunday,February
28,2.1757665423178616,41.39313002744635,2019-07-28,Sunday,July
27,2.175886147374795,41.393130884165785,2019-04-22,Monday,April
25,2.176005752436897,41.39313174076092,2019-10-12,Saturday,October
23,2.176125357504169,41.393132597231755,2019-06-24,Monday,June
22,2.1762449625766074,41.39313345357828,2019-12-19,Thursday,December
21,2.176364567654214,41.393134309800494,2019-01-19,Saturday,January
20,2.1764841727369864,41.39313516589842,2019-08-26,Monday,August
19,2.176603777824924,41.393136021872024,2019-04-13,Saturday,April
18,2.176723382918027,41.39313687772133,2019-07-19,Friday,July
17,2.1768429880162943,41.39313773344632,2019-05-22,Wednesday,May
16,2.1770223956733763,41.39313901680075,2019-11-27,Wednesday,November
15,2.1773214084609886,41.39314115510328,2019-08-12,Monday,August
14,2.177799828988249,41.393144574771334,2019-09-08,Sunday,September
15,2.179033469777121,41.39313649437531,2019-05-04,Saturday,May
12,2.146644044620324,41.392827649783875,2019-09-07,Saturday,September
13,2.1468832518473193,41.392829423628584,2019-12-31,Tuesday,December
14,2.147122459095719,41.392831196976104,2019-09-07,Saturday,September
15,2.1473616663655184,41.3928329698264,2019-10-10,Thursday,October
16,2.147660675482849,41.39283518519011,2019-06-19,Wednesday,June
17,2.1480194864677524,41.39283784260105,2019-07-06,Saturday,July
18,2.1484380993442604,41.39284094149988,2019-12-04,Wednesday,December
19,2.1489763159959114,41.39284492356097,2019-04-15,Monday,April
20,2.1493351271570695,41.39284757686996,2019-04-04,Thursday,April
19,2.1498135421133107,41.39285111287509,2019-03-12,Tuesday,March
39,2.1554360900491267,41.392802445540035,2019-11-08,Friday,November
40,2.155555693886266,41.392803323385614,2019-03-24,Sunday,March
41,2.1556752977287013,41.392804201106884,2019-02-09,Saturday,February
42,2.1557943189139226,41.39285011191799,2019-09-04,Wednesday,September
43,2.155913922849475,41.39285098939204,2019-12-15,Sunday,December
44,2.1560335267903223,41.39285186674179,2019-10-23,Wednesday,October
45,2.156247998606486,41.39291649216464,2019-12-04,Wednesday,December
46,2.1563917563934174,41.39289953126592,2019-04-15,Monday,April
47,2.1565711624622166,41.39290084650019,2019-04-04,Thursday,April
47,2.157228984816303,41.392905666633034,2019-02-27,Wednesday,February
46,2.157647599124898,41.39290873203252,2019-08-06,Tuesday,August
45,2.158006411440925,41.39291135830585,2019-07-09,Tuesday,July
44,2.1583776489225475,41.39287804435154,2019-02-07,Thursday,February
43,2.158664814826959,41.39287113698786,2019-10-24,Thursday,October
45,2.160857749865415,41.39287213847812,2019-03-09,Saturday,March
46,2.160936713799187,41.392932764330304,2019-06-04,Tuesday,June
47,2.1610563180442535,41.392933636460725,2019-04-21,Sunday,April
48,2.1611759222945834,41.392934508466844,2019-04-19,Friday,April
49,2.1612955265501745,41.39293538034867,2019-01-26,Saturday,January
50,2.161474932943425,41.392936687938324,2019-06-11,Tuesday,June
51,2.16165433934851,41.392937995248296,2019-08-11,Sunday,August
52,2.1617739436251395,41.39293886663291,2019-06-13,Thursday,June
53,2.161953350049943,41.39294017347674,2019-11-23,Saturday,November
54,2.162132756486573,41.3929414800409,2019-08-01,Thursday,August
55,2.162312162935029,41.39294278632538,2019-08-01,Thursday,August
56,2.1625513715513596,41.39294452760296,2019-08-17,Saturday,August
57,2.1630895910149195,41.39294844365957,2019-09-10,Tuesday,September
56,2.1636876127657714,41.39295279188139,2019-05-02,Thursday,May
55,2.163926821502838,41.39295453029998,2019-07-08,Monday,July
54,2.1641257775226856,41.392986000808484,2019-05-12,Sunday,May
51,2.1646601875274896,41.393167722229315,2019-06-06,Thursday,June
36,2.167133600215629,41.392869697112246,2019-04-27,Saturday,April
35,2.1671561415039453,41.39297795028631,2019-05-29,Wednesday,May
44,2.169071534920003,41.39285668593753,2019-06-21,Friday,June
45,2.169857807238142,41.39356470306187,2019-06-06,Thursday,June
48,2.1701787386017295,41.39321173014461,2019-05-30,Thursday,May
49,2.16990704673153,41.392997829170426,2019-05-25,Saturday,May
51,2.1703256629861163,41.39300084845341,2019-08-15,Thursday,August
52,2.171043290999423,41.39300602082444,2019-03-26,Tuesday,March
53,2.172299140473037,41.39301506170589,2019-09-28,Saturday,September
54,2.1734057697872515,41.393000498229995,2019-06-22,Saturday,June
53,2.1738545727213294,41.392981202770514,2019-03-28,Thursday,March
52,2.1739736073281057,41.39302709489624,2019-02-25,Monday,February
51,2.174093212142352,41.393027953477564,2019-08-23,Friday,August
50,2.1742128169617794,41.39302881193457,2019-07-02,Tuesday,July
49,2.1743324217863864,41.39302967026728,2019-05-25,Saturday,May
48,2.174452026616172,41.393030528475684,2019-12-24,Tuesday,December
47,2.174571631451136,41.393031386559784,2019-12-16,Monday,December
45,2.1746912362912783,41.393032244519574,2019-06-26,Wednesday,June
44,2.1748108411365967,41.393033102355055,2019-10-14,Monday,October
42,2.174930445987092,41.39303396006625,2019-10-30,Wednesday,October
40,2.1750500508427617,41.39303481765312,2019-07-10,Wednesday,July
39,2.1751696557036064,41.39303567511569,2019-03-08,Friday,March
37,2.1752892605696252,41.39303653245396,2019-08-02,Friday,August
35,2.175408865440817,41.39303738966793,2019-11-28,Thursday,November
33,2.1755284703171807,41.393038246757584,2019-08-14,Wednesday,August
31,2.1756480751987164,41.393039103722934,2019-09-24,Tuesday,September
29,2.1757676800854227,41.39303996056399,2019-08-13,Tuesday,August
28,2.1758872849772994,41.39304081728073,2019-05-23,Thursday,May
26,2.1760068898743454,41.39304167387317,2019-06-16,Sunday,June
25,2.1761264947765597,41.3930425303413,2019-12-16,Monday,December
23,2.176246099683942,41.39304338668513,2019-01-18,Friday,January
22,2.1763657045964915,41.39304424290466,2019-02-08,Friday,February
21,2.1764853095142067,41.39304509899987,2019-11-07,Thursday,November
20,2.176604914437088,41.393045954970795,2019-11-01,Friday,November
19,2.176724519365134,41.39304681081739,2019-09-11,Wednesday,September
18,2.176844124298345,41.39304766653971,2019-12-03,Tuesday,December
17,2.177023531707841,41.393048949890094,2019-07-03,Wednesday,July
16,2.1773225440828115,41.393051088185885,2019-03-24,Sunday,March
15,2.177741161461951,41.39305408049477,2019-05-26,Sunday,May
16,2.1782793838993935,41.39305792551159,2019-05-30,Thursday,May
17,2.1787578039314126,41.393061341191114,2019-04-23,Tuesday,April
16,2.1792362240458534,41.393064754881756,2019-05-23,Thursday,May
12,2.1468844294699108,41.392739357407564,2019-09-29,Sunday,September
13,2.1471236363882125,41.39274113074949,2019-07-04,Thursday,July
14,2.14742264506618,41.39274334672773,2019-09-18,Wednesday,September
15,2.1478412572714842,41.392746447792064,2019-07-13,Saturday,July
16,2.1482598695422666,41.392749547333736,2019-02-20,Wednesday,February
17,2.1486784818784943,41.39275264535271,2019-03-23,Saturday,March
46,2.156273317020305,41.39280858784873,2019-05-02,Thursday,May
48,2.1567172274222344,41.39283757783093,2019-04-27,Saturday,April
48,2.1572899501196248,41.39281603817804,2019-09-17,Tuesday,September
47,2.157708563859787,41.39281910335036,2019-03-02,Saturday,March
46,2.1580075737138156,41.3928212918269,2019-03-01,Friday,March
45,2.1582467816208046,41.39282304204876,2019-11-19,Tuesday,November
43,2.160579059819836,41.392840080655105,2019-02-21,Thursday,February
46,2.1610574761083137,41.39284356991164,2019-02-24,Sunday,February
47,2.161236882238202,41.39284487787009,2019-04-20,Saturday,April
48,2.1614162883799284,41.392846185548855,2019-12-09,Monday,December
49,2.1615358924809875,41.39284705717932,2019-07-03,Wednesday,July
50,2.1617152986424375,41.39284836439196,2019-12-13,Friday,December
51,2.161894704815719,41.3928496713249,2019-12-01,Sunday,December
52,2.1620143089378105,41.39285054245817,2019-05-09,Thursday,May
53,2.162193715130804,41.392851848924984,2019-01-03,Thursday,January
54,2.1624329234065214,41.39285359044568,2019-06-08,Saturday,June
55,2.1627917358594977,41.39285620179446,2019-02-26,Tuesday,February
56,2.163210350447703,41.3928592469541,2019-06-16,Sunday,June
55,2.163628965100207,41.39286229059101,2019-04-12,Friday,April
54,2.163927975605629,41.392864463685115,2019-10-19,Saturday,October
52,2.164366139907585,41.39289767169295,2019-05-29,Wednesday,May
40,2.1665598446992145,41.39283852007553,2019-06-18,Tuesday,June
39,2.1667398261759323,41.392794786114614,2019-03-09,Saturday,March
38,2.1667984781236584,41.39288528586013,2019-05-25,Saturday,May
35,2.1676363469156352,41.392841308451736,2019-02-09,Saturday,February
41,2.168713295637494,41.392809060807686,2019-07-01,Monday,July
42,2.168832899892944,41.392809924852955,2019-05-20,Monday,May
43,2.168952504153608,41.39281078877391,2019-01-30,Wednesday,January
46,2.1693107436324457,41.39285841316064,2019-05-02,Thursday,May
47,2.169489576968515,41.392904741623056,2019-09-01,Sunday,September
49,2.169788588114228,41.39290689949001,2019-09-09,Monday,September
50,2.170027224212362,41.39295365860132,2019-03-11,Monday,March
51,2.1701474015320446,41.39290948790484,2019-12-15,Sunday,December
52,2.170326808258522,41.392910781692734,2019-12-04,Wednesday,December
53,2.1705660172453722,41.3929125063082,2019-10-29,Tuesday,October
54,2.1718218647676255,41.39292155238195,2019-11-07,Thursday,November
52,2.1740943522155227,41.392937886631564,2019-01-02,Wednesday,January
51,2.1742139568698944,41.39293874508587,2019-01-13,Sunday,January
50,2.1743335615294455,41.392939603415876,2019-12-10,Tuesday,December
49,2.174453166194176,41.39294046162158,2019-05-01,Wednesday,May
48,2.1745727708640845,41.39294131970297,2019-05-11,Saturday,May
46,2.1746923755391707,41.39294217766006,2019-03-07,Thursday,March
45,2.1748119802194337,41.39294303549285,2019-06-23,Sunday,June
43,2.1749315849048734,41.39294389320133,2019-05-31,Friday,May
41,2.1750511895954876,41.3929447507855,2019-08-12,Monday,August
40,2.175170794291277,41.39294560824538,2019-04-07,Sunday,April
38,2.1752903989922396,41.392946465580955,2019-09-28,Saturday,September
36,2.175410003698375,41.39294732279221,2019-11-21,Thursday,November
34,2.175529608409683,41.392948179879184,2019-03-31,Sunday,March
32,2.1756492131261633,41.39294903684183,2019-07-16,Tuesday,July
31,2.1757688178478136,41.39294989368018,2019-07-11,Thursday,July
29,2.1758884225746344,41.39295075039423,2019-10-29,Tuesday,October
27,2.1760080273066245,41.39295160698397,2019-06-07,Friday,June
26,2.176127632043783,41.392952463449404,2019-09-03,Tuesday,September
24,2.176247236786109,41.39295331979054,2019-05-16,Thursday,May
23,2.1763668415336026,41.39295417600737,2019-06-22,Saturday,June
22,2.176486446286262,41.39295503209989,2019-05-12,Sunday,May
21,2.1766060510440877,41.39295588806811,2019-07-14,Sunday,July
20,2.1767256558070773,41.39295674391204,2019-04-15,Monday,April
19,2.176905062961245,41.392958027444834,2019-03-20,Wednesday,March
18,2.1771442725182046,41.392959738386836,2019-11-16,Saturday,November
17,2.1778020989062816,41.392964440913566,2019-01-15,Tuesday,January
18,2.178758937567398,41.39297127424,2019-01-26,Saturday,January
17,2.179356961898039,41.39297554102912,2019-09-05,Thursday,September
16,2.1799448370593004,41.392835612300125,2019-12-13,Friday,December
15,2.179954986357368,41.39297980471059,2019-07-08,Monday,July
11,2.146885607087151,41.392649291185116,2019-12-05,Thursday,December
12,2.1471846153257506,41.39265150777786,2019-04-05,Friday,April
13,2.1475434252561993,41.39265416666369,2019-02-15,Friday,February
14,2.148021838571653,41.39265771010456,2019-12-09,Monday,December
15,2.14850025197261,41.39266125155663,2019-12-02,Monday,December
16,2.1493972773296983,41.39266788641882,2019-02-28,Thursday,February
48,2.157709726540024,41.39272903687687,2019-08-25,Sunday,August
47,2.1580087359814244,41.39273122534651,2019-12-13,Friday,December
46,2.1582479435583113,41.392732975562865,2019-04-01,Monday,April
45,2.1584871511563177,41.39273472528202,2019-06-23,Sunday,June
44,2.158873084788442,41.39262173650083,2019-05-22,Wednesday,May
43,2.158905764503631,41.392737786094116,2019-06-22,Saturday,June
43,2.160699822438012,41.39275088661341,2019-01-01,Tuesday,January
44,2.1608792282966403,41.3927521951271,2019-01-02,Wednesday,January
45,2.1610586341671105,41.39275350336111,2019-03-01,Friday,March
46,2.1612380400494215,41.39275481131545,2019-09-18,Wednesday,September
47,2.1614772479109163,41.39275655481949,2019-05-17,Friday,May
48,2.1616566538208444,41.39275786212124,2019-02-28,Thursday,February
49,2.16177625776737,41.39275873350036,2019-09-14,Saturday,September
50,2.161955663697016,41.39276004033598,2019-08-22,Thursday,August
51,2.162135069638489,41.392761346891916,2019-05-09,Thursday,May
52,2.1623144755917876,41.39276265316815,2019-08-21,Wednesday,August
53,2.162553683547908,41.39276439443478,2019-05-30,Thursday,May
54,2.1632115055355645,41.39276918035422,2019-01-31,Thursday,January
53,2.164000430531547,41.39281094514151,2019-11-28,Thursday,November
52,2.164168337801008,41.392776134979265,2019-10-06,Sunday,October
43,2.1662027584350025,41.39270082047354,2019-05-26,Sunday,May
38,2.167016295573303,41.39268869792418,2019-07-04,Thursday,July
37,2.167038836609028,41.39279695112219,2019-09-24,Tuesday,September
38,2.168355056895769,41.39276143456689,2019-03-25,Monday,March
39,2.1684746610530476,41.392762298983705,2019-12-22,Sunday,December
40,2.168594265215542,41.39276316327622,2019-11-04,Monday,November
48,2.169550525535105,41.39281510651415,2019-07-09,Tuesday,July
49,2.169670129827034,41.39281596968929,2019-04-30,Tuesday,April
50,2.1697897341241714,41.392816832740124,2019-11-07,Thursday,November
51,2.1699691405796417,41.3928181270833,2019-12-22,Sunday,December
52,2.1701485470468267,41.39281942114682,2019-06-14,Friday,June
53,2.1702681513647897,41.39282028370044,2019-12-14,Saturday,December
54,2.170447557851493,41.392821577297795,2019-10-14,Monday,October
55,2.1707465686886804,41.3928237326719,2019-04-15,Monday,April
